gcc_after,gcc_before,gcc_delta,graph_id,graph_type,method,num_unique_candidates,remove_ratio,rollout_depth,rollout_edges,selected_source_method,selected_source_rank,split,step,u,v
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,11,0.5497553017944535,1,2-60,M5 dynamic edge betweenness,1,real_external_test,337,2,60
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,9,0.5513866231647635,1,47-60,M5 dynamic edge betweenness,1,real_external_test,338,47,60
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,8,0.5530179445350734,1,60-64,M5 dynamic edge betweenness,1,real_external_test,339,60,64
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,5,0.5546492659053833,1,19-29,M2 dynamic degree product,1,real_external_test,340,19,29
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5562805872756933,1,19-30,M5 dynamic edge betweenness,1,real_external_test,341,19,30
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5579119086460033,1,19-35,M5 dynamic edge betweenness,1,real_external_test,342,19,35
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5595432300163132,1,19-55,M5 dynamic edge betweenness,1,real_external_test,343,19,55
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,11,0.5611745513866232,1,19-79,M5 dynamic edge betweenness,1,real_external_test,344,19,79
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,8,0.5628058727569332,1,19-94,M5 dynamic edge betweenness,1,real_external_test,345,19,94
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,6,0.564437194127243,1,19-101,M5 dynamic edge betweenness,1,real_external_test,346,19,101
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.566068515497553,1,21-22,M5 dynamic edge betweenness,1,real_external_test,347,21,22
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.567699836867863,1,21-68,M5 dynamic edge betweenness,1,real_external_test,348,21,68
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.5693311582381729,1,21-51,M5 dynamic edge betweenness,1,real_external_test,349,21,51
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.5709624796084829,1,21-108,M5 dynamic edge betweenness,1,real_external_test,350,21,108
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,11,0.5725938009787929,1,21-77,M5 dynamic edge betweenness,1,real_external_test,351,21,77
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,9,0.5742251223491027,1,21-111,M5 dynamic edge betweenness,1,real_external_test,352,21,111
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,5,0.5758564437194127,1,25-33,M2 dynamic degree product,1,real_external_test,353,25,33
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5774877650897227,1,25-37,M5 dynamic edge betweenness,1,real_external_test,354,25,37
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5791190864600326,1,25-45,M5 dynamic edge betweenness,1,real_external_test,355,25,45
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5807504078303426,1,25-89,M5 dynamic edge betweenness,1,real_external_test,356,25,89
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,11,0.5823817292006526,1,25-103,M5 dynamic edge betweenness,1,real_external_test,357,25,103
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,8,0.5840130505709625,1,25-105,M5 dynamic edge betweenness,1,real_external_test,358,25,105
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,6,0.5856443719412724,1,25-109,M5 dynamic edge betweenness,1,real_external_test,359,25,109
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5872756933115824,1,57-91,M5 dynamic edge betweenness,1,real_external_test,360,57,91
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.5889070146818923,1,57-92,M5 dynamic edge betweenness,1,real_external_test,361,57,92
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.5905383360522023,1,48-57,M5 dynamic edge betweenness,1,real_external_test,362,48,57
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.5921696574225123,1,57-86,M5 dynamic edge betweenness,1,real_external_test,363,57,86
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,11,0.5938009787928222,1,44-57,M5 dynamic edge betweenness,1,real_external_test,364,44,57
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,9,0.5954323001631321,1,57-75,M5 dynamic edge betweenness,1,real_external_test,365,57,75
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,5,0.5970636215334421,1,46-49,M2 dynamic degree product,1,real_external_test,366,46,49
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.598694942903752,1,46-53,M5 dynamic edge betweenness,1,real_external_test,367,46,53
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.600326264274062,1,46-73,M5 dynamic edge betweenness,1,real_external_test,368,46,73
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.601957585644372,1,46-83,M5 dynamic edge betweenness,1,real_external_test,369,46,83
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,11,0.6035889070146819,1,46-88,M5 dynamic edge betweenness,1,real_external_test,370,46,88
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,8,0.6052202283849919,1,46-110,M5 dynamic edge betweenness,1,real_external_test,371,46,110
0.06086956521739131,0.06956521739130435,0.008695652173913042,football,real,Expanded oracle top-5 h1,6,0.6068515497553018,1,46-114,M5 dynamic edge betweenness,1,real_external_test,372,46,114
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,5,0.6084828711256117,1,0-4,M2 dynamic degree product,1,real_external_test,373,0,4
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6101141924959217,1,0-16,M5 dynamic edge betweenness,1,real_external_test,374,0,16
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6117455138662317,1,0-23,M5 dynamic edge betweenness,1,real_external_test,375,0,23
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6133768352365416,1,0-41,M5 dynamic edge betweenness,1,real_external_test,376,0,41
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6150081566068516,1,0-93,M5 dynamic edge betweenness,1,real_external_test,377,0,93
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,6,0.6166394779771615,1,0-104,M5 dynamic edge betweenness,1,real_external_test,378,0,104
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6182707993474714,1,13-64,M5 dynamic edge betweenness,1,real_external_test,379,13,64
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,12,0.6199021207177814,1,2-64,M5 dynamic edge betweenness,1,real_external_test,380,2,64
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,12,0.6215334420880914,1,64-100,M5 dynamic edge betweenness,1,real_external_test,381,64,100
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6231647634584013,1,32-64,M5 dynamic edge betweenness,1,real_external_test,382,32,64
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,7,0.6247960848287113,1,47-64,M5 dynamic edge betweenness,1,real_external_test,383,47,64
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,13,0.6264274061990212,1,18-71,M5 dynamic edge betweenness,1,real_external_test,384,18,71
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,13,0.6280587275693311,1,18-99,M5 dynamic edge betweenness,1,real_external_test,385,18,99
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6296900489396411,1,18-54,M5 dynamic edge betweenness,1,real_external_test,386,18,54
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,9,0.6313213703099511,1,18-61,M5 dynamic edge betweenness,1,real_external_test,387,18,61
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.632952691680261,1,22-68,M5 dynamic edge betweenness,1,real_external_test,388,22,68
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.634584013050571,1,22-51,M5 dynamic edge betweenness,1,real_external_test,389,22,51
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,12,0.636215334420881,1,22-78,M5 dynamic edge betweenness,1,real_external_test,390,22,78
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,9,0.6378466557911908,1,22-108,M5 dynamic edge betweenness,1,real_external_test,391,22,108
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6394779771615008,1,22-77,M5 dynamic edge betweenness,1,real_external_test,392,22,77
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,5,0.6411092985318108,1,29-30,M2 dynamic degree product,1,real_external_test,393,29,30
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6427406199021207,1,29-35,M5 dynamic edge betweenness,1,real_external_test,394,29,35
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6443719412724307,1,29-55,M5 dynamic edge betweenness,1,real_external_test,395,29,55
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6460032626427407,1,29-79,M5 dynamic edge betweenness,1,real_external_test,396,29,79
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6476345840130505,1,29-94,M5 dynamic edge betweenness,1,real_external_test,397,29,94
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,6,0.6492659053833605,1,29-101,M5 dynamic edge betweenness,1,real_external_test,398,29,101
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,5,0.6508972267536705,1,33-37,M2 dynamic degree product,1,real_external_test,399,33,37
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6525285481239804,1,33-45,M5 dynamic edge betweenness,1,real_external_test,400,33,45
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6541598694942904,1,33-89,M5 dynamic edge betweenness,1,real_external_test,401,33,89
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6557911908646004,1,33-103,M5 dynamic edge betweenness,1,real_external_test,402,33,103
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6574225122349103,1,33-105,M5 dynamic edge betweenness,1,real_external_test,403,33,105
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,6,0.6590538336052202,1,33-109,M5 dynamic edge betweenness,1,real_external_test,404,33,109
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,9,0.6606851549755302,1,44-75,M5 dynamic edge betweenness,1,real_external_test,405,44,75
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6623164763458401,1,44-48,M5 dynamic edge betweenness,1,real_external_test,406,44,48
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,12,0.6639477977161501,1,44-66,M5 dynamic edge betweenness,1,real_external_test,407,44,66
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6655791190864601,1,44-86,M5 dynamic edge betweenness,1,real_external_test,408,44,86
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,9,0.66721044045677,1,44-91,M5 dynamic edge betweenness,1,real_external_test,409,44,91
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,5,0.6688417618270799,1,49-53,M2 dynamic degree product,1,real_external_test,410,49,53
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6704730831973899,1,49-73,M5 dynamic edge betweenness,1,real_external_test,411,49,73
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,10,0.6721044045676998,1,49-83,M5 dynamic edge betweenness,1,real_external_test,412,49,83
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6737357259380098,1,49-88,M5 dynamic edge betweenness,1,real_external_test,413,49,88
0.06086956521739131,0.06086956521739131,0.0,football,real,Expanded oracle top-5 h1,8,0.6753670473083198,1,49-110,M5 dynamic edge betweenness,1,real_external_test,414,49,110
0.05217391304347826,0.06086956521739131,0.008695652173913049,football,real,Expanded oracle top-5 h1,6,0.6769983686786297,1,49-114,M5 dynamic edge betweenness,1,real_external_test,415,49,114
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,9,0.6786296900489397,1,2-13,M5 dynamic edge betweenness,1,real_external_test,416,2,13
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.6802610114192496,1,2-15,M5 dynamic edge betweenness,1,real_external_test,417,2,15
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,9,0.6818923327895595,1,2-100,M5 dynamic edge betweenness,1,real_external_test,418,2,100
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.6835236541598695,1,2-47,M5 dynamic edge betweenness,1,real_external_test,419,2,47
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.6851549755301795,1,3-72,M5 dynamic edge betweenness,1,real_external_test,420,3,72
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.6867862969004894,1,3-52,M5 dynamic edge betweenness,1,real_external_test,421,3,52
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.6884176182707994,1,3-102,M5 dynamic edge betweenness,1,real_external_test,422,3,102
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,5,0.6900489396411092,1,4-16,M2 dynamic degree product,1,real_external_test,423,4,16
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.6916802610114192,1,4-23,M5 dynamic edge betweenness,1,real_external_test,424,4,23
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.6933115823817292,1,4-41,M5 dynamic edge betweenness,1,real_external_test,425,4,41
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.6949429037520392,1,4-93,M5 dynamic edge betweenness,1,real_external_test,426,4,93
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.6965742251223491,1,4-104,M5 dynamic edge betweenness,1,real_external_test,427,4,104
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.6982055464926591,1,5-81,M5 dynamic edge betweenness,1,real_external_test,428,5,81
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.6998368678629691,1,10-81,M5 dynamic edge betweenness,1,real_external_test,429,10,81
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7014681892332789,1,81-98,M5 dynamic edge betweenness,1,real_external_test,430,81,98
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7030995106035889,1,81-107,M5 dynamic edge betweenness,1,real_external_test,431,81,107
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,5,0.7047308319738989,1,11-24,M2 dynamic degree product,1,real_external_test,432,11,24
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.7063621533442088,1,11-28,M5 dynamic edge betweenness,1,real_external_test,433,11,28
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7079934747145188,1,11-50,M5 dynamic edge betweenness,1,real_external_test,434,11,50
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7096247960848288,1,11-69,M5 dynamic edge betweenness,1,real_external_test,435,11,69
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7112561174551386,1,11-90,M5 dynamic edge betweenness,1,real_external_test,436,11,90
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.7128874388254486,1,12-14,M5 dynamic edge betweenness,1,real_external_test,437,12,14
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7145187601957586,1,14-26,M5 dynamic edge betweenness,1,real_external_test,438,14,26
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7161500815660685,1,14-43,M5 dynamic edge betweenness,1,real_external_test,439,14,43
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7177814029363785,1,14-85,M5 dynamic edge betweenness,1,real_external_test,440,14,85
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7194127243066885,1,20-87,M5 dynamic edge betweenness,1,real_external_test,441,20,87
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7210440456769984,1,20-113,M5 dynamic edge betweenness,1,real_external_test,442,20,113
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,9,0.7226753670473083,1,27-95,M5 dynamic edge betweenness,1,real_external_test,443,27,95
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7243066884176182,1,27-76,M5 dynamic edge betweenness,1,real_external_test,444,27,76
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,5,0.7259380097879282,1,30-35,M2 dynamic degree product,1,real_external_test,445,30,35
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.7275693311582382,1,30-55,M5 dynamic edge betweenness,1,real_external_test,446,30,55
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7292006525285482,1,30-79,M5 dynamic edge betweenness,1,real_external_test,447,30,79
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7308319738988581,1,30-94,M5 dynamic edge betweenness,1,real_external_test,448,30,94
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.732463295269168,1,30-101,M5 dynamic edge betweenness,1,real_external_test,449,30,101
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.734094616639478,1,34-71,M5 dynamic edge betweenness,1,real_external_test,450,34,71
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7357259380097879,1,31-71,M5 dynamic edge betweenness,1,real_external_test,451,31,71
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7373572593800979,1,71-99,M5 dynamic edge betweenness,1,real_external_test,452,71,99
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,5,0.7389885807504079,1,37-45,M2 dynamic degree product,1,real_external_test,453,37,45
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.7406199021207178,1,37-89,M5 dynamic edge betweenness,1,real_external_test,454,37,89
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7422512234910277,1,37-103,M5 dynamic edge betweenness,1,real_external_test,455,37,103
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7438825448613376,1,37-105,M5 dynamic edge betweenness,1,real_external_test,456,37,105
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7455138662316476,1,37-109,M5 dynamic edge betweenness,1,real_external_test,457,37,109
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.7471451876019576,1,48-75,M5 dynamic edge betweenness,1,real_external_test,458,48,75
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7487765089722676,1,66-75,M5 dynamic edge betweenness,1,real_external_test,459,66,75
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7504078303425775,1,75-86,M5 dynamic edge betweenness,1,real_external_test,460,75,86
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7520391517128875,1,75-92,M5 dynamic edge betweenness,1,real_external_test,461,75,92
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.7536704730831973,1,51-68,M5 dynamic edge betweenness,1,real_external_test,462,51,68
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7553017944535073,1,68-78,M5 dynamic edge betweenness,1,real_external_test,463,68,78
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.7569331158238173,1,68-108,M5 dynamic edge betweenness,1,real_external_test,464,68,108
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,6,0.7585644371941273,1,68-111,M5 dynamic edge betweenness,1,real_external_test,465,68,111
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,5,0.7601957585644372,1,53-73,M2 dynamic degree product,1,real_external_test,466,53,73
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,10,0.7618270799347472,1,53-83,M5 dynamic edge betweenness,1,real_external_test,467,53,83
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.763458401305057,1,53-88,M5 dynamic edge betweenness,1,real_external_test,468,53,88
0.05217391304347826,0.05217391304347826,0.0,football,real,Expanded oracle top-5 h1,8,0.765089722675367,1,53-110,M5 dynamic edge betweenness,1,real_external_test,469,53,110
0.043478260869565216,0.05217391304347826,0.008695652173913042,football,real,Expanded oracle top-5 h1,6,0.766721044045677,1,53-114,M5 dynamic edge betweenness,1,real_external_test,470,53,114
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,5,0.768352365415987,1,5-10,M2 dynamic degree product,1,real_external_test,471,5,10
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.7699836867862969,1,84-98,M2 dynamic degree product,1,real_external_test,472,84,98
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.7716150081566069,1,5-98,M5 dynamic edge betweenness,1,real_external_test,473,5,98
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,7,0.7732463295269169,1,10-107,M2 dynamic degree product,1,real_external_test,474,10,107
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,6,0.7748776508972267,1,84-107,M2 dynamic degree product,1,real_external_test,475,84,107
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,5,0.7765089722675367,1,5-84,M2 dynamic degree product,1,real_external_test,476,5,84
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,4,0.7781402936378466,1,10-98,M2 dynamic degree product,1,real_external_test,477,10,98
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,5,0.7797716150081566,1,12-26,M2 dynamic degree product,1,real_external_test,478,12,26
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.7814029363784666,1,38-43,M2 dynamic degree product,1,real_external_test,479,38,43
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.7830342577487766,1,12-85,M2 dynamic degree product,1,real_external_test,480,12,85
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,7,0.7846655791190864,1,26-38,M2 dynamic degree product,1,real_external_test,481,26,38
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,6,0.7862969004893964,1,43-85,M2 dynamic degree product,1,real_external_test,482,43,85
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,5,0.7879282218597063,1,12-38,M2 dynamic degree product,1,real_external_test,483,12,38
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,4,0.7895595432300163,1,26-43,M2 dynamic degree product,1,real_external_test,484,26,43
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.7911908646003263,1,15-32,M2 dynamic degree product,1,real_external_test,485,15,32
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.7928221859706363,1,13-100,M2 dynamic degree product,1,real_external_test,486,13,100
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,7,0.7944535073409462,1,13-15,M5 dynamic edge betweenness,1,real_external_test,487,13,15
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,6,0.7960848287112561,1,13-32,M5 dynamic edge betweenness,1,real_external_test,488,13,32
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,5,0.797716150081566,1,16-23,M2 dynamic degree product,1,real_external_test,489,16,23
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.799347471451876,1,41-93,M2 dynamic degree product,1,real_external_test,490,41,93
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.800978792822186,1,16-104,M2 dynamic degree product,1,real_external_test,491,16,104
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,7,0.802610114192496,1,16-41,M5 dynamic edge betweenness,1,real_external_test,492,16,41
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,6,0.8042414355628059,1,16-93,M5 dynamic edge betweenness,1,real_external_test,493,16,93
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.8058727569331158,1,17-87,M2 dynamic degree product,1,real_external_test,494,17,87
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.8075040783034257,1,17-113,M2 dynamic degree product,1,real_external_test,495,17,113
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,7,0.8091353996737357,1,17-65,M5 dynamic edge betweenness,1,real_external_test,496,17,65
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,6,0.8107667210440457,1,17-96,M5 dynamic edge betweenness,1,real_external_test,497,17,96
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,5,0.8123980424143556,1,24-28,M2 dynamic degree product,1,real_external_test,498,24,28
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.8140293637846656,1,50-69,M2 dynamic degree product,1,real_external_test,499,50,69
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,8,0.8156606851549756,1,24-90,M2 dynamic degree product,1,real_external_test,500,24,90
0.043478260869565216,0.043478260869565216,0.0,football,real,Expanded oracle top-5 h1,7,0.8172920065252854,1,24-50,M5 dynamic edge betweenness,1,real_external_test,501,24,50
