avg_degree,candidate_rank_min,candidate_source_count,clustering_product,clustering_u,clustering_v,community_internal_edges_u,community_internal_edges_v,community_internal_product,community_pair_edges,community_size_product,community_size_u,community_size_v,current_edges,current_gcc_ratio,current_nodes,degree_abs_diff,degree_max,degree_min,degree_product,degree_sum,degree_u,degree_v,density,gcc_delta,graph_id,graph_type,is_inter_community,m4_score,m7_score,m8_score,n,node_betweenness_product,node_betweenness_u,node_betweenness_v,num_communities,pagerank_product,pagerank_u,pagerank_v,remove_ratio,same_community,source_m2,source_m4,source_m5,source_m7,source_m8,split,step,u,v,damage_rank
5.503759398496241,3,1,0.00718954248366013,0.0784313725490196,0.09166666666666666,31,31,961,0,324,18,18,366,1.0,133,2,18,16,288,34,18,16,0.041695146958304855,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.005153698312776345,0.07485936098562085,0.06884507488337067,9,0.0004310727893890365,0.02208192523452669,0.019521522005473645,0.06153846153846154,1,1,0,0,0,0,train,24,5,8,1
5.503759398496241,4,1,0.00522875816993464,0.0784313725490196,0.06666666666666667,31,31,961,0,324,18,18,366,1.0,133,3,18,15,270,33,18,15,0.041695146958304855,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.004552297682693718,0.07485936098562085,0.060811335052247284,9,0.0004130719873676636,0.02208192523452669,0.01870633936944029,0.06153846153846154,1,1,0,0,0,0,train,24,5,22,1
5.503759398496241,4,2,0.003781512605042017,0.05714285714285714,0.0661764705882353,29,28,812,11,324,18,18,366,1.0,133,2,17,15,255,32,15,17,0.041695146958304855,0.0,train_002,ba,1,73.81818181818181,29.454545454545453,7510.909090909091,133,0.004791525165891532,0.06178213178418601,0.07755519318480346,9,0.00039921201284739673,0.018928455200764888,0.021090575464989072,0.06153846153846154,0,1,0,1,0,0,train,24,12,16,1
5.503759398496241,1,3,0.009746588693957114,0.029239766081871343,0.3333333333333333,32,16,512,1,299,23,13,366,1.0,133,16,19,3,57,22,19,3,0.041695146958304855,0.0,train_002,ba,1,512.0,299.0,17043.0,133,0.00038181230550942774,0.08794899917667906,0.004341292215758048,9,0.00010631663339951657,0.024258114725660973,0.004382724486295367,0.06153846153846154,0,0,1,0,1,1,train,24,2,124,1
5.503759398496241,1,3,0.0,0.029239766081871343,0.0,32,10,320,1,230,23,10,366,1.0,133,15,19,4,76,23,19,4,0.041695146958304855,0.0,train_002,ba,1,320.0,230.0,17480.0,133,0.0010887100154828911,0.08794899917667906,0.012378878960246068,9,0.00014455090248459472,0.024258114725660973,0.005958867954882098,0.06153846153846154,0,0,1,0,1,1,train,24,2,35,1
5.503759398496241,3,2,0.01111111111111111,0.06666666666666667,0.16666666666666666,31,14,434,2,198,18,11,366,1.0,133,11,15,4,60,19,15,4,0.041695146958304855,0.0,train_002,ba,1,217.0,99.0,5940.0,133,0.00042983478173919457,0.060811335052247284,0.00706833325349449,9,0.0001059585432152994,0.01870633936944029,0.005664312034689114,0.06153846153846154,0,0,1,0,1,0,train,24,22,40,1
5.503759398496241,4,2,0.0,0.022222222222222223,0.0,14,31,434,2,198,11,18,366,1.0,133,7,10,3,30,13,10,3,0.041695146958304855,0.0,train_002,ba,1,217.0,99.0,2970.0,133,0.00014172758405469566,0.030551982575202936,0.004638899740985279,9,6.109677583412886e-05,0.013492661553936327,0.004528148548742378,0.06153846153846154,0,0,1,0,1,0,train,24,48,90,1
5.503759398496241,5,1,0.006140350877192982,0.03684210526315789,0.16666666666666666,28,32,896,6,414,18,23,366,1.0,133,16,20,4,80,24,20,4,0.041695146958304855,0.0,train_002,ba,1,149.33333333333334,69.0,5520.0,133,0.0008751916821282386,0.09467402735985303,0.009244263781043795,9,0.0001427378478014763,0.024875313044343168,0.005738132724079867,0.06153846153846154,0,0,1,0,0,0,train,24,1,61,1
5.503759398496241,1,1,0.0,0.022058823529411766,0.0,16,28,448,6,234,13,18,366,1.0,133,12,17,5,85,22,17,5,0.041695146958304855,0.0,train_002,ba,1,74.66666666666667,39.0,3315.0,133,0.0012949198013816068,0.09428512871775568,0.013734083189916129,9,0.0001545433308625589,0.021545466655640486,0.0071728931813180435,0.06153846153846154,0,0,0,1,0,0,train,24,0,105,1
5.503759398496241,2,1,0.001838235294117647,0.022058823529411766,0.08333333333333333,16,14,224,4,143,13,11,366,1.0,133,8,17,9,153,26,17,9,0.041695146958304855,0.0,train_002,ba,1,56.0,35.75,5469.75,133,0.0030242948100201116,0.09428512871775568,0.032076053256218116,9,0.00025184339326272926,0.021545466655640486,0.011688927294447718,0.06153846153846154,0,0,0,1,0,0,train,24,0,28,1
5.503759398496241,3,1,0.001221001221001221,0.04395604395604396,0.027777777777777776,29,16,464,9,234,18,13,366,1.0,133,5,14,9,126,23,14,9,0.041695146958304855,0.0,train_002,ba,1,51.55555555555556,26.0,3276.0,133,0.002337996762777547,0.07051190951385043,0.03315747338140519,9,0.0002082613551752469,0.017374539386835256,0.011986582811688648,0.06153846153846154,0,0,0,1,0,0,train,24,10,38,1
5.503759398496241,5,1,0.002511773940345369,0.04395604395604396,0.05714285714285714,29,29,841,0,324,18,18,366,1.0,133,1,15,14,210,29,14,15,0.041695146958304855,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.004356376085939307,0.07051190951385043,0.06178213178418601,9,0.0003288731904176362,0.017374539386835256,0.018928455200764888,0.06153846153846154,1,0,0,1,0,0,train,24,10,12,1
5.503759398496241,3,1,0.0,0.0,0.14285714285714285,6,19,114,1,105,7,15,366,1.0,133,4,11,7,77,18,11,7,0.041695146958304855,0.0,train_002,ba,1,114.0,105.0,8085.0,133,0.0006694423112422942,0.038028555922244175,0.017603674265493606,9,0.00013850221906417713,0.014526149053948025,0.009534682492228315,0.06153846153846154,0,0,0,0,1,0,train,24,23,49,1
5.503759398496241,3,1,0.006984126984126984,0.0761904761904762,0.09166666666666666,29,31,899,7,324,18,18,366,1.0,133,1,16,15,240,31,15,16,0.041695146958304855,0.0,train_002,ba,1,128.42857142857142,46.285714285714285,11108.571428571428,133,0.004759130161459707,0.06912811365986705,0.06884507488337067,9,0.00036225189566071173,0.01855653957509767,0.019521522005473645,0.06153846153846154,0,0,0,0,0,1,train,24,4,8,1
5.503759398496241,5,1,0.0034632034632034636,0.0761904761904762,0.045454545454545456,29,32,928,9,414,18,23,366,1.0,133,3,15,12,180,27,15,12,0.041695146958304855,0.0,train_002,ba,1,103.11111111111111,46.0,8280.0,133,0.0026910255628196426,0.06912811365986705,0.038928091920175475,9,0.00028291128227962,0.01855653957509767,0.015245907305868523,0.06153846153846154,0,0,0,0,0,1,train,24,4,13,1
5.488721804511278,1,1,0.002438080495356037,0.03684210526315789,0.0661764705882353,28,28,784,0,361,19,19,365,1.0,133,3,20,17,340,37,20,17,0.04158122579175211,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.007631984930349307,0.09792208818945441,0.07793936047997006,9,0.0005275874367420112,0.024976065805329264,0.021123720639358554,0.0641025641025641,1,1,0,0,0,0,train,25,1,16,1
5.488721804511278,2,1,0.0026803118908382065,0.029239766081871343,0.09166666666666666,42,42,1764,0,676,26,26,365,1.0,133,3,19,16,304,35,19,16,0.04158122579175211,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.006148784685139809,0.08869015654791793,0.06932882886296085,9,0.0004751843415212225,0.02430150989974689,0.01955369618931257,0.0641025641025641,1,1,0,0,0,0,train,25,2,8,1
5.488721804511278,3,2,0.00718954248366013,0.0784313725490196,0.09166666666666666,30,42,1260,16,494,19,26,365,1.0,133,2,18,16,288,34,18,16,0.04158122579175211,0.0,train_002,ba,1,78.75,30.875,8892.0,133,0.005227642663797247,0.075403591111145,0.06932882886296085,9,0.00043232301757641973,0.022109529236355514,0.01955369618931257,0.0641025641025641,0,1,0,0,0,1,train,25,5,8,1
5.488721804511278,4,1,0.00522875816993464,0.0784313725490196,0.06666666666666667,30,30,900,0,361,19,19,365,1.0,133,3,18,15,270,33,18,15,0.04158122579175211,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.004624409569036584,0.075403591111145,0.061328770962913386,9,0.00041413116290712495,0.022109529236355514,0.018730890127961378,0.0641025641025641,1,1,0,0,0,0,train,25,5,22,1
5.488721804511278,3,3,0.003781512605042017,0.05714285714285714,0.0661764705882353,32,28,896,11,380,20,19,365,1.0,133,2,17,15,255,32,15,17,0.04158122579175211,0.0,train_002,ba,1,81.45454545454545,34.54545454545455,8809.09090909091,133,0.004865310085726746,0.062424300838048334,0.07793936047997006,9,0.0004004004126925049,0.018955013632705544,0.021123720639358554,0.0641025641025641,0,1,0,1,0,1,train,25,12,16,1
5.488721804511278,1,2,0.01111111111111111,0.06666666666666667,0.16666666666666666,30,14,420,2,209,19,11,365,1.0,133,11,15,4,60,19,15,4,0.04158122579175211,0.0,train_002,ba,1,210.0,104.5,6270.0,133,0.00041559117566333445,0.061328770962913386,0.006776447157479317,9,0.00010626795493114488,0.018730890127961378,0.005673406560241823,0.0641025641025641,0,0,1,0,1,0,train,25,22,40,1
5.488721804511278,2,2,0.0,0.022222222222222223,0.0,14,30,420,2,209,11,19,365,1.0,133,7,10,3,30,13,10,3,0.04158122579175211,0.0,train_002,ba,1,210.0,104.5,3135.0,133,0.00014394383655705654,0.030952739546917574,0.004650439304051559,9,6.124020340046259e-05,0.013510311542535835,0.004532849091425766,0.0641025641025641,0,0,1,0,1,0,train,25,48,90,1
5.488721804511278,3,2,0.0,0.16666666666666666,0.0,11,16,176,1,104,8,13,365,1.0,133,1,4,3,12,7,4,3,0.04158122579175211,0.0,train_002,ba,1,176.0,104.0,1248.0,133,1.4758317147808287e-05,0.005599469032820648,0.0026356636783423744,9,2.7274041050254755e-05,0.005824213663736339,0.004682870963349576,0.0641025641025641,0,0,1,0,1,0,train,25,82,125,1
5.488721804511278,4,1,0.0,0.09166666666666666,0.0,42,16,672,4,338,26,13,365,1.0,133,11,16,5,80,21,16,5,0.04158122579175211,0.0,train_002,ba,1,168.0,84.5,6760.0,133,0.0005698572561666229,0.06932882886296085,0.008219629056377598,9,0.00013112497105061135,0.01955369618931257,0.006705891805881698,0.0641025641025641,0,0,1,0,0,0,train,25,8,15,1
5.488721804511278,5,1,0.0,0.09166666666666666,0.0,42,16,672,4,338,26,13,365,1.0,133,12,16,4,64,20,16,4,0.04158122579175211,0.0,train_002,ba,1,168.0,84.5,5408.0,133,0.00039760199471295716,0.06932882886296085,0.005735016748932525,9,0.0001097949909894054,0.01955369618931257,0.005615050470581406,0.0641025641025641,0,0,1,0,0,0,train,25,8,72,1
5.488721804511278,1,1,0.0008928571428571428,0.025,0.03571428571428571,16,10,160,4,130,13,10,365,1.0,133,8,16,8,128,24,16,8,0.04158122579175211,0.0,train_002,ba,1,40.0,32.5,4160.0,133,0.002385685052727079,0.0834085339824097,0.028602409595524167,9,0.0002194532038651247,0.020368940382370096,0.01077391360303984,0.0641025641025641,0,0,0,1,0,0,train,25,0,14,1
5.488721804511278,2,1,0.001221001221001221,0.04395604395604396,0.027777777777777776,32,16,512,10,260,20,13,365,1.0,133,5,14,9,126,23,14,9,0.04158122579175211,0.0,train_002,ba,1,51.2,26.0,3276.0,133,0.0023273178175683413,0.071515564260109,0.032542815562548906,9,0.00020886611190169097,0.01740028345941559,0.012003603986616089,0.0641025641025641,0,0,0,1,0,0,train,25,10,38,1
5.488721804511278,4,1,0.002511773940345369,0.04395604395604396,0.05714285714285714,32,32,1024,0,400,20,20,365,1.0,133,1,15,14,210,29,14,15,0.04158122579175211,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.0044643090979758215,0.071515564260109,0.062424300838048334,9,0.00032982261018616333,0.01740028345941559,0.018955013632705544,0.0641025641025641,1,0,0,1,0,0,train,25,10,12,1
5.488721804511278,5,1,0.002046783625730994,0.03684210526315789,0.05555555555555555,28,16,448,6,247,19,13,365,1.0,133,11,20,9,180,29,20,9,0.04158122579175211,0.0,train_002,ba,1,74.66666666666667,41.166666666666664,7410.0,133,0.0030891519349495514,0.09792208818945441,0.031547038998727496,9,0.0002930965038541332,0.024976065805329264,0.011735094956051635,0.0641025641025641,0,0,0,1,0,0,train,25,1,21,1
5.488721804511278,4,1,0.0,0.09166666666666666,0.0,42,10,420,3,260,26,10,365,1.0,133,12,16,4,64,20,16,4,0.04158122579175211,0.0,train_002,ba,1,140.0,86.66666666666667,5546.666666666667,133,0.0004827446860307866,0.06932882886296085,0.006963116122803778,9,0.00011331721141224017,0.01955369618931257,0.005795181141976408,0.0641025641025641,0,0,0,0,1,0,train,25,8,88,1
5.488721804511278,5,1,0.03055555555555555,0.09166666666666666,0.3333333333333333,42,10,420,3,260,26,10,365,1.0,133,13,16,3,48,19,16,3,0.04158122579175211,0.0,train_002,ba,1,140.0,86.66666666666667,4160.0,133,0.00015831028961121624,0.06932882886296085,0.0022834698379824215,9,8.483270033889166e-05,0.01955369618931257,0.004338448317779352,0.0641025641025641,0,0,0,0,1,0,train,25,8,95,1
5.488721804511278,1,1,0.006984126984126984,0.0761904761904762,0.09166666666666666,32,42,1344,9,520,20,26,365,1.0,133,1,16,15,240,31,15,16,0.04158122579175211,0.0,train_002,ba,1,149.33333333333334,57.77777777777778,13866.666666666666,133,0.004805311350015736,0.06931187831708764,0.06932882886296085,9,0.0003633290913166433,0.018581095246597287,0.01955369618931257,0.0641025641025641,0,0,0,0,0,1,train,25,4,8,1
5.488721804511278,2,1,0.0034632034632034636,0.0761904761904762,0.045454545454545456,32,42,1344,9,520,20,26,365,1.0,133,3,15,12,180,27,15,12,0.04158122579175211,0.0,train_002,ba,1,149.33333333333334,57.77777777777778,10400.0,133,0.0027261533121179108,0.06931187831708764,0.0393316900120109,9,0.00028363229242321284,0.018581095246597287,0.015264562646012688,0.0641025641025641,0,0,0,0,0,1,train,25,4,13,1
5.488721804511278,5,1,0.0029088558500323207,0.04395604395604396,0.0661764705882353,32,28,896,11,380,20,19,365,1.0,133,3,17,14,238,31,14,17,0.04158122579175211,0.0,train_002,ba,1,81.45454545454545,34.54545454545455,8221.818181818182,133,0.0055738773427970985,0.071515564260109,0.07793936047997006,9,0.0003675587268423464,0.01740028345941559,0.021123720639358554,0.0641025641025641,0,0,0,0,0,1,train,25,10,16,1
5.473684210526316,1,1,0.002438080495356037,0.03684210526315789,0.0661764705882353,31,31,961,0,441,21,21,364,1.0,133,3,20,17,340,37,20,17,0.04146730462519936,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.007783148148559286,0.09932639792089014,0.078359311436606,7,0.0005295896935935353,0.02502965115747034,0.02115849279167737,0.06666666666666667,1,1,0,0,0,0,train,26,1,16,1
5.473684210526316,1,2,0.0026803118908382065,0.029239766081871343,0.09166666666666666,27,17,459,6,247,19,13,364,1.0,133,3,19,16,304,35,19,16,0.04146730462519936,0.0,train_002,ba,1,76.5,41.166666666666664,12514.666666666666,133,0.006236256489800798,0.08924514474225989,0.06987782369350305,7,0.0004768606629807722,0.024336725843000062,0.019594281747556067,0.06666666666666667,0,1,0,0,0,1,train,26,2,8,1
5.473684210526316,2,2,0.00718954248366013,0.0784313725490196,0.09166666666666666,37,17,629,8,273,21,13,364,1.0,133,2,18,16,288,34,18,16,0.04146730462519936,0.0,train_002,ba,1,78.625,34.125,9828.0,133,0.005319440916795837,0.07612487962029099,0.06987782369350305,7,0.000433934449770092,0.022145973777488184,0.019594281747556067,0.06666666666666667,0,1,0,0,0,1,train,26,5,8,1
5.473684210526316,4,1,0.00522875816993464,0.0784313725490196,0.06666666666666667,37,37,1369,0,441,21,21,364,1.0,133,3,18,15,270,33,18,15,0.04146730462519936,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.004706236873129198,0.07612487962029099,0.06182258542284456,7,0.00041545658122666616,0.022145973777488184,0.018759914799907598,0.06666666666666667,1,1,0,0,0,0,train,26,5,22,1
5.473684210526316,3,3,0.003781512605042017,0.05714285714285714,0.0661764705882353,40,31,1240,15,546,26,21,364,1.0,133,2,17,15,255,32,15,17,0.04146730462519936,0.0,train_002,ba,1,82.66666666666667,36.4,9282.0,133,0.004905776155943219,0.06260616723147286,0.078359311436606,7,0.00040168599828086096,0.018984622498199065,0.02115849279167737,0.06666666666666667,0,1,0,1,0,1,train,26,12,16,1
5.473684210526316,1,1,0.004232804232804233,0.0761904761904762,0.05555555555555555,40,37,1480,10,546,26,21,364,1.0,133,6,15,9,135,24,15,9,0.04146730462519936,0.0,train_002,ba,1,148.0,54.6,7371.0,133,0.002349859028340119,0.07018727778252393,0.03347984282309942,7,0.00021351305516579421,0.01861660503627032,0.011468957672454856,0.06666666666666667,0,0,1,0,0,0,train,26,4,18,1
5.473684210526316,2,1,0.0,0.0784313725490196,0.0,37,40,1480,10,546,21,26,364,1.0,133,12,18,6,108,24,18,6,0.04146730462519936,0.0,train_002,ba,1,148.0,54.6,5896.8,133,0.0013624130575364648,0.07612487962029099,0.017897079960351298,7,0.0001803117945324947,0.022145973777488184,0.008141967309461243,0.06666666666666667,0,0,1,0,0,0,train,26,5,32,1
5.473684210526316,3,1,0.0,0.047619047619047616,0.0,37,40,1480,10,546,21,26,364,1.0,133,11,15,4,60,19,15,4,0.04146730462519936,0.0,train_002,ba,1,148.0,54.6,3276.0,133,0.0004888429589850508,0.053018140392982756,0.009220296211101209,7,0.00011473964765252067,0.01991717725386041,0.005760838807129734,0.06666666666666667,0,0,1,0,0,0,train,26,7,55,1
5.473684210526316,4,1,0.007326007326007326,0.04395604395604396,0.16666666666666666,40,37,1480,10,546,26,21,364,1.0,133,10,14,4,56,18,14,4,0.04146730462519936,0.0,train_002,ba,1,148.0,54.6,3057.6,133,0.0003725676950344302,0.07210568511881807,0.0051669669932474975,7,9.665119684042863e-05,0.017428168540189658,0.0055456886716208475,0.06666666666666667,0,0,1,0,0,0,train,26,10,69,1
5.473684210526316,5,1,0.003174603174603174,0.05714285714285714,0.05555555555555555,40,37,1480,10,546,26,21,364,1.0,133,6,15,9,135,24,15,9,0.04146730462519936,0.0,train_002,ba,1,148.0,54.6,7371.0,133,0.0020960446386663885,0.06260616723147286,0.03347984282309942,7,0.00021773383185937924,0.018984622498199065,0.011468957672454856,0.06666666666666667,0,0,1,0,0,0,train,26,12,18,1
5.473684210526316,1,1,0.001221001221001221,0.04395604395604396,0.027777777777777776,40,36,1440,14,650,26,25,364,1.0,133,5,14,9,126,23,14,9,0.04146730462519936,0.0,train_002,ba,1,102.85714285714286,46.42857142857143,5850.0,133,0.0023001481403670167,0.07210568511881807,0.031899678043094085,7,0.00020969776726678405,0.017428168540189658,0.012032117246468977,0.06666666666666667,0,0,0,1,0,0,train,26,10,38,1
5.473684210526316,2,1,0.002046783625730994,0.03684210526315789,0.05555555555555555,31,17,527,8,273,21,13,364,1.0,133,11,20,9,180,29,20,9,0.04146730462519936,0.0,train_002,ba,1,65.875,34.125,6142.5,133,0.0031693781900516732,0.09932639792089014,0.03190871969983214,7,0.00029422226177459594,0.02502965115747034,0.01175494855775417,0.06666666666666667,0,0,0,1,0,0,train,26,1,21,1
5.473684210526316,4,1,0.002511773940345369,0.04395604395604396,0.05714285714285714,40,40,1600,0,676,26,26,364,1.0,133,1,15,14,210,29,14,15,0.04146730462519936,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.004514260580888648,0.07210568511881807,0.06260616723147286,7,0.00033086720057048973,0.017428168540189658,0.018984622498199065,0.06666666666666667,1,0,0,1,0,0,train,26,10,12,1
5.473684210526316,5,1,0.0020885547201336674,0.029239766081871343,0.07142857142857142,27,37,999,11,399,19,21,364,1.0,133,11,19,8,152,27,19,8,0.04146730462519936,0.0,train_002,ba,1,90.81818181818181,36.27272727272727,5513.454545454546,133,0.0026239300280000914,0.08924514474225989,0.0294013756779487,7,0.0002525522172770082,0.024336725843000062,0.010377411444179514,0.06666666666666667,0,0,0,1,0,0,train,26,2,42,1
5.473684210526316,1,1,0.0,0.029239766081871343,0.0,27,36,972,7,475,19,25,364,1.0,133,16,19,3,57,22,19,3,0.04146730462519936,0.0,train_002,ba,1,138.85714285714286,67.85714285714286,3867.857142857143,133,0.0007172651627702001,0.08924514474225989,0.008037021675987674,7,0.00010942891487655443,0.024336725843000062,0.004496451806315159,0.06666666666666667,0,0,0,0,1,0,train,26,2,108,1
5.473684210526316,2,1,0.009746588693957114,0.029239766081871343,0.3333333333333333,27,36,972,7,475,19,25,364,1.0,133,16,19,3,57,22,19,3,0.04146730462519936,0.0,train_002,ba,1,138.85714285714286,67.85714285714286,3867.857142857143,133,0.00040762899980437465,0.08924514474225989,0.004567520182544471,7,0.0001069459405392316,0.024336725843000062,0.004394425989311636,0.06666666666666667,0,0,0,0,1,0,train,26,2,124,1
5.473684210526316,3,1,0.0,0.045454545454545456,0.0,27,36,972,7,475,19,25,364,1.0,133,9,12,3,36,15,12,3,0.04146730462519936,0.0,train_002,ba,1,138.85714285714286,67.85714285714286,2442.857142857143,133,9.119234534391456e-05,0.039676593612603166,0.002298391495860359,7,7.005319591074335e-05,0.015284910923184463,0.004583160233173831,0.06666666666666667,0,0,0,0,1,0,train,26,13,121,1
5.473684210526316,4,1,0.0,0.022222222222222223,0.0,36,27,972,7,475,25,19,364,1.0,133,3,10,7,70,17,10,7,0.04146730462519936,0.0,train_002,ba,1,138.85714285714286,67.85714285714286,4750.0,133,0.0006382824602113676,0.03349673827945873,0.019055063059760142,7,0.00011959108611329583,0.012664065215223461,0.009443340987342319,0.06666666666666667,0,0,0,0,1,0,train,26,24,34,1
5.473684210526316,5,1,0.0,0.022222222222222223,0.0,36,27,972,7,475,25,19,364,1.0,133,6,10,4,40,14,10,4,0.04146730462519936,0.0,train_002,ba,1,138.85714285714286,67.85714285714286,2714.2857142857147,133,0.00019525961158735846,0.03349673827945873,0.005829212682092628,7,7.293673458353763e-05,0.012664065215223461,0.005759346098112354,0.06666666666666667,0,0,0,0,1,0,train,26,24,68,1
5.473684210526316,4,1,0.006984126984126984,0.0761904761904762,0.09166666666666666,40,17,680,9,338,26,13,364,1.0,133,1,16,15,240,31,15,16,0.04146730462519936,0.0,train_002,ba,1,75.55555555555556,37.55555555555556,9013.333333333334,133,0.004904534222414131,0.07018727778252393,0.06987782369350305,7,0.0003647790042636519,0.01861660503627032,0.019594281747556067,0.06666666666666667,0,0,0,0,0,1,train,26,4,8,1
5.473684210526316,5,1,0.0034632034632034636,0.0761904761904762,0.045454545454545456,40,27,1080,10,494,26,19,364,1.0,133,3,15,12,180,27,15,12,0.04146730462519936,0.0,train_002,ba,1,108.0,49.4,8892.0,133,0.002784792097352093,0.07018727778252393,0.039676593612603166,7,0.00028455314967149915,0.01861660503627032,0.015284910923184463,0.06666666666666667,0,0,0,0,0,1,train,26,4,13,1
5.458646616541353,1,2,0.002438080495356037,0.03684210526315789,0.0661764705882353,25,18,450,6,266,19,14,363,1.0,133,3,20,17,340,37,20,17,0.041353383458646614,0.0,train_002,ba,1,75.0,44.333333333333336,15073.333333333334,133,0.00777177239327506,0.10009193045546583,0.0776463432957063,8,0.0005314308723698134,0.025069929185538582,0.021197940705646894,0.06923076923076923,0,1,0,0,0,1,train,27,1,16,1
5.458646616541353,2,1,0.0026803118908382065,0.029239766081871343,0.09166666666666666,35,35,1225,0,484,22,22,363,1.0,133,3,19,16,304,35,19,16,0.041353383458646614,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.006414852661239371,0.09006524701577993,0.07122450527577472,8,0.0004786540368707838,0.02437840563803725,0.019634345411167795,0.06923076923076923,1,1,0,0,0,0,train,27,2,8,1
5.458646616541353,3,1,0.00718954248366013,0.0784313725490196,0.09166666666666666,21,35,735,12,286,13,22,363,1.0,133,2,18,16,288,34,18,16,0.041353383458646614,0.0,train_002,ba,1,61.25,23.833333333333332,6864.0,133,0.005561808000870181,0.07808840481706926,0.07122450527577472,8,0.00043592782708163545,0.022202310184157432,0.019634345411167795,0.06923076923076923,0,1,0,0,0,0,train,27,5,8,1
5.458646616541353,4,1,0.00522875816993464,0.0784313725490196,0.06666666666666667,21,21,441,0,169,13,13,363,1.0,133,3,18,15,270,33,18,15,0.041353383458646614,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.004904754467878112,0.07808840481706926,0.06281027867540696,8,0.0004174947802260659,0.022202310184157432,0.018804114381032806,0.06923076923076923,1,1,0,0,0,0,train,27,5,22,1
5.458646616541353,2,2,0.003781512605042017,0.05714285714285714,0.0661764705882353,28,18,504,9,252,18,14,363,1.0,133,2,17,15,255,32,15,17,0.041353383458646614,0.0,train_002,ba,1,56.0,28.0,7140.0,133,0.0047720103924069985,0.06145827594524831,0.0776463432957063,8,0.0004031581082218586,0.019018739311524813,0.021197940705646894,0.06923076923076923,0,1,0,1,0,0,train,27,12,16,1
5.458646616541353,1,2,0.0,0.09166666666666666,0.0,35,22,770,3,374,22,17,363,1.0,133,12,16,4,64,20,16,4,0.041353383458646614,0.0,train_002,ba,1,256.6666666666667,124.66666666666667,7978.666666666667,133,0.00041358768204594656,0.07122450527577472,0.005806817196477156,8,0.00011053611322853703,0.019634345411167795,0.005629732538252349,0.06923076923076923,0,0,1,0,1,0,train,27,8,72,1
5.458646616541353,2,2,0.0,0.045454545454545456,0.0,35,22,770,3,374,22,17,363,1.0,133,7,12,5,60,17,12,5,0.041353383458646614,0.0,train_002,ba,1,256.6666666666667,124.66666666666667,7480.0,133,0.0004975622093958633,0.03989397514529881,0.012472114086993837,8,0.0001047754900990576,0.015306322450703824,0.006845242574531007,0.06923076923076923,0,0,1,0,1,0,train,27,13,47,1
5.458646616541353,3,2,0.011904761904761904,0.03571428571428571,0.3333333333333333,22,35,770,3,374,17,22,363,1.0,133,5,8,3,24,11,8,3,0.041353383458646614,0.0,train_002,ba,1,256.6666666666667,124.66666666666667,2992.0,133,0.00012129595244830639,0.022777272393551953,0.005325306312034281,8,4.907429407372414e-05,0.011059721798040389,0.004437208726391232,0.06923076923076923,0,0,1,0,1,0,train,27,38,124,1
5.458646616541353,1,2,0.0,0.16666666666666666,0.0,11,22,242,1,136,8,17,363,1.0,133,1,4,3,12,7,4,3,0.041353383458646614,0.0,train_002,ba,1,242.0,136.0,1632.0,133,1.5775345711015984e-05,0.005737968465373004,0.002749291113434254,8,2.746780921324242e-05,0.005841686861063982,0.004702033824565451,0.06923076923076923,0,0,1,0,1,0,train,27,82,125,1
5.458646616541353,5,1,0.014814814814814814,0.1111111111111111,0.13333333333333333,21,28,588,3,234,13,18,363,1.0,133,3,9,6,54,15,9,6,0.041353383458646614,0.0,train_002,ba,1,196.0,78.0,4212.0,133,0.00025647483228475324,0.02267086095616206,0.011312972753028245,8,8.992251590189825e-05,0.01125236426792392,0.007991433067824875,0.06923076923076923,0,0,1,0,0,0,train,27,17,41,1
5.458646616541353,1,2,0.002046783625730994,0.03684210526315789,0.05555555555555555,25,22,550,7,323,19,17,363,1.0,133,11,20,9,180,29,20,9,0.041353383458646614,0.0,train_002,ba,1,78.57142857142857,46.142857142857146,8305.714285714286,133,0.003252192019287653,0.10009193045546583,0.03249205010322645,8,0.00029526459631945096,0.025069929185538582,0.011777639822364249,0.06923076923076923,0,0,0,1,0,1,train,27,1,21,1
5.458646616541353,3,1,0.0006802721088435375,0.01904761904761905,0.03571428571428571,22,28,616,10,306,17,18,363,1.0,133,7,15,8,120,23,15,8,0.041353383458646614,0.0,train_002,ba,1,61.6,30.6,3672.0,133,0.0015845742848618536,0.0767675640940027,0.020641195322044156,8,0.00020925477835984262,0.019372580437381284,0.01080159553530954,0.06923076923076923,0,0,0,1,0,0,train,27,0,6,1
